"{""data_time"":",eta_seconds:,iteration:,fast_rcnn/false_negative:,fast_rcnn/fg_cls_accuracy:,fast_rcnn/fg_cls_accuracy:,,loss_box_reg:,loss_cls:,loss_mask:,loss_rpn_cls:,loss_rpn_loc:,Total Loss,lr:,mask_rcnn/accuracy:,mask_rcnn/false_negative:,mask_rcnn/false_positive:,Precision,Recall,Recall,,Val,roi_head/num_bg_samples:,roi_head/num_fg_samples:,rpn/num_neg_anchors:,rpn/num_pos_anchors:,time:,total_loss:,,,Epoch,total_loss:,total_loss:,Val_loss:,,,Total Loss,,,,,,,iteration:,Total Loss,total_loss:,,,,,Epoch,Training Loss,Validation Loss,,,,,iteration:,Total Loss,,,,Epoch,Training Loss,,Validation Loss,,,,,Epoch,Training Loss,Validation Loss,,Epoch,Training,Validation
0.009263934,421.9312278,99,0.75,1,0,,0.865376055,0.793076575,0.546093583,0.188648947,0.329215676,2.722410835,0.000249753,0.714375399,0.10328113,0.445857497,0.615717242,0.873686412,,,1.263514025,96,32,128,128,0.429943063,2.700605169,,,299,2.18297451,3.63297451,4.156614121,,0.272241084,2.722410835,1.097,0.101,,,,,299,2.156398986,2.18297451,,,,,299,2.18297451,4.156614121,,,,,299,2.156398986,2.394928523,,,299,2.039052628,2.18297451,4.135882257,4.156614121,,,,299,2.379028547,4.250908855,,53.15555556,2.200689037,3.996035753
0.006952558,413.3847047,119,0.75,1,0,,0.852407157,0.785319835,0.54246524,0.188254274,0.320251182,2.688697688,0.000299703,0.699736926,0.084829555,0.483285085,0.591482592,0.891877161,,,1.267851566,96,32,128,128,0.381219154,2.682278283,,,299,2.196898598,3.646898598,4.171164429,,0.268869769,2.688697688,1.098,0.102,,,,,299,2.199851833,2.196898598,,,,,299,2.196898598,4.171164429,,,,,299,2.199851833,2.552887453,,,299,2.052625408,2.196898598,4.119799911,4.171164429,,,,299,2.248501854,4.374691451,,53.15555556,2.103988223,4.269002511
0.012421873,410.1324625,139,0.75,1,0,,0.879888564,0.759551853,0.515402198,0.171388678,0.312406197,2.638637491,0.000349652,0.732561384,0.125675653,0.337685577,0.684478827,0.853565335,,,1.195922614,96,32,128,128,0.42882253,2.621921025,,,299,2.084788889,3.534788889,4.045596738,,0.263863749,2.638637491,1.099,0.103,,,,,299,2.071224641,2.084788889,,,,,299,2.084788889,4.045596738,,,,,299,2.071224641,2.635557659,,,299,1.937391827,2.084788889,4.194901938,4.045596738,,,,299,2.3652497,3.906659782,,53.15555556,2.065614871,3.97783505
0.006298847,402.3941142,159,0.75,1,0,,0.854154915,0.742839873,0.498921007,0.152109161,0.298169881,2.546194836,0.000399603,0.747558594,0.163605405,0.288930835,0.721240924,0.820443515,,,1.200094833,96,32,128,128,0.385098306,2.56575527,,,299,2.153373584,3.603373584,4.114330426,,0.254619484,2.546194836,1.1,0.104,,,,,299,2.110820442,2.153373584,,,,,299,2.153373584,4.114330426,,,,,299,2.110820442,1.95724462,,,299,2.040237786,2.153373584,4.177967815,4.114330426,,,,299,2.433992116,4.247390465,,53.15555556,2.337839203,4.252665067
0.01550021,398.8792396,179,0.75,1,0,,0.841735065,0.746592224,0.492309451,0.137329653,0.271899849,2.489866242,0.000449552,0.764508929,0.196633711,0.253849446,0.750726805,0.795416723,,,1.214992085,96,32,128,128,0.473734138,2.485820539,,,299,2.047989968,3.497989968,3.995273579,,0.248986624,2.489866242,1.101,0.105,,,,,299,2.019393504,2.047989968,,,,,299,2.047989968,3.995273579,,,,,299,2.019393504,2.401948416,,,299,1.908693774,2.047989968,4.110961237,3.995273579,,,,299,2.065305405,3.725058869,,53.15555556,1.925350566,3.97021003
0.007261195,388.5697735,199,0.75,1,0,,0.836039513,0.714847803,0.470022917,0.137044445,0.252328992,2.41028367,0.000499502,0.769282127,0.220702362,0.224512338,0.774085743,0.777064828,,,1.214496826,96,32,128,128,0.375675944,2.408993274,,,299,1.978964157,3.428964157,3.913746868,,0.241028367,2.41028367,1.102,0.106,,,,,299,2.007967953,1.978964157,,,,,299,1.978964157,3.913746868,,,,,299,2.007967953,2.524462925,,,299,1.890267915,1.978964157,3.880886056,3.913746868,,,,299,1.713850892,3.876242395,,53.15555556,1.792998904,3.860490551
0.012763098,382.8163847,219,0.75,1,0,,0.843598098,0.712819487,0.471139476,0.131156728,0.257602721,2.416316509,0.000549452,0.781180246,0.238335835,0.209177351,0.788786039,0.766226507,,,1.228693431,96,32,128,128,0.443896254,2.422056317,,,319,1.97357095,3.42357095,3.910830409,,0.241631651,2.416316509,1.103,0.107,,,,,319,1.95761906,1.97357095,,,,,319,1.97357095,3.910830409,,,,,319,1.95761906,2.016378179,,,319,1.812303736,1.97357095,4.039917486,3.910830409,,,,319,1.851899646,3.984452575,,56.71111111,1.789577719,3.982753375
0.006647572,375.6394512,239,0.75,0.9921875,0,,0.859182,0.704111516,0.452427164,0.119593263,0.246550731,2.381864674,0.000599403,0.789839764,0.271518068,0.179096703,0.815161562,0.74417858,,,1.240454535,96,32,128,128,0.394370833,2.356896259,,,319,2.132476635,3.582476635,4.085240672,,0.238186467,2.381864674,1.104,0.108,,,,,319,2.118077792,2.132476635,,,,,319,2.132476635,4.085240672,,,,,319,2.118077792,2.740695835,,,319,2.12195825,2.132476635,3.938238476,4.085240672,,,,319,2.124469443,3.916199272,,56.71111111,2.166806341,3.904489016
0.010278267,369.4877956,259,0.75390625,0.9765625,0.0234375,,0.814626276,0.674410433,0.441864058,0.107761629,0.226644002,2.265306398,0.000649352,0.78912229,0.298410725,0.137813048,0.85132399,0.725607664,,,1.225346062,96,32,132.25,123.75,0.452210923,2.263358735,,,319,2.098749913,3.548749913,4.038899294,,0.22653064,2.265306398,1.105,0.109,,,,,319,2.088038854,2.098749913,,,,,319,2.098749913,4.038899294,,,,,319,2.088038854,2.361085203,,,319,2.16048735,2.098749913,4.070420099,4.038899294,,,,319,2.068983244,3.996296184,,56.71111111,2.284463351,3.944207514
0.012151759,362.606212,279,0.75390625,0.9296875,0.0625,,0.805626154,0.65923202,0.433483198,0.099201448,0.215120807,2.212663628,0.000699303,0.799435985,0.258657722,0.156949132,0.835893377,0.755543653,,,1.215042839,96,32,128,128,0.454434901,2.204465512,,,319,2.114490151,3.564490151,4.05359247,,0.221266363,2.212663628,1.106,0.11,,,,,319,2.114974119,2.114490151,,,,,319,2.114490151,4.05359247,,,,,319,2.114974119,1.821950223,,,319,2.312840083,2.114490151,3.880711959,4.05359247,,,,319,1.933782348,4.217658258,,56.71111111,2.029042751,4.080347537
0.007546448,355.7188917,299,0.765625,0.8671875,0.1171875,,0.822983503,0.656086892,0.418967694,0.090264253,0.211549491,2.199851833,0.000749253,0.80535515,0.285918348,0.140745667,0.851236079,0.737995701,,,1.232019165,96,32,128,128,0.409929471,2.196898598,,,319,2.062059686,3.512059686,3.996835256,,0.219985183,2.199851833,1.107,0.111,,,,,319,2.083023101,2.062059686,,,,,319,2.062059686,3.996835256,,,,,319,2.083023101,2.514079511,,,319,1.891854798,2.062059686,4.118555155,3.996835256,,,,319,1.77777429,4.219859248,,56.71111111,2.17777144,4.056136538
0.01032543,349.0489182,319,0.765625,0.84375,0.1484375,,0.783227891,0.607107788,0.418581113,0.067538418,0.211583644,2.088038854,0.000799202,0.808195153,0.285306055,0.128452148,0.86285964,0.739089401,,,1.221953356,96,32,128,128,0.407438665,2.098749913,,,319,1.942958858,3.392958858,3.8562023,,0.208803885,2.088038854,1.108,0.112,,,,,319,1.948868144,1.942958858,,,,,319,1.942958858,3.8562023,,,,,319,1.948868144,2.103108391,,,319,1.92266219,1.942958858,4.043995061,3.8562023,,,,319,1.698480568,4.124941123,,56.71111111,2.017592066,3.84620917
0.00629706,340.115279,339,0.78515625,0.78125,0.203125,,0.804608047,0.57996583,0.411266699,0.076941885,0.208079912,2.080862373,0.000849153,0.810855788,0.292826922,0.115972749,0.874871409,0.73468197,,,1.219655458,96,32,128.5,127.5,0.386430865,2.075158101,,,319,1.999559984,3.449559984,3.92064826,,0.208086237,2.080862373,1.109,0.113,,,,,319,2.004302688,1.999559984,,,,,319,1.999559984,3.92064826,,,,,319,2.004302688,1.998726028,,,319,1.894444198,1.999559984,3.936291328,3.92064826,,,,319,2.050925002,4.111376898,,56.71111111,2.130568699,3.728843255
0.007325661,333.6598238,359,0.787109375,0.7421875,0.25,,0.745106876,0.558368474,0.384517744,0.063353416,0.212949641,1.964296151,0.000899103,0.829390545,0.267101085,0.125135074,0.868903389,0.7564039,,,1.221626705,96,32,128,128,0.444805876,1.977532979,,,339,1.95293944,3.40293944,3.859692394,,0.196429615,1.964296151,1.11,0.114,,,,,339,1.932724893,1.95293944,,,,,339,1.95293944,3.859692394,,,,,339,1.932724893,2.06900063,,,339,1.976637604,1.95293944,3.901634867,3.859692394,,,,339,2.143244781,4.00535775,,60.26666667,1.922966187,3.972900822
0.007037738,325.7155423,379,0.798828125,0.6640625,0.328125,,0.696720719,0.536468327,0.378795698,0.060641006,0.186904669,1.859530419,0.000949053,0.830177774,0.234586672,0.115956519,0.877441797,0.779682095,,,1.180720965,96,32,128,128,0.396092724,1.884950671,,,339,2.02488753,3.47488753,3.931553088,,0.185953042,1.859530419,1.111,0.115,,,,,339,2.045016941,2.02488753,,,,,339,2.02488753,3.931553088,,,,,339,2.045016941,2.135703145,,,339,2.164420518,2.02488753,4.043880521,3.931553088,,,,339,2.214858301,3.894868124,,60.26666667,2.201004188,4.054576635
0.010193944,318.7794068,399,0.806640625,0.65625,0.328125,,0.681625217,0.507849634,0.370591402,0.062033074,0.195888266,1.817987593,0.000999003,0.838358976,0.266889039,0.107319169,0.886516179,0.758525656,,,1.212567184,96,32,128,128,0.437452389,1.850297943,,,339,2.075158101,3.525158101,3.985774568,,0.181798759,1.817987593,1.112,0.116,,,,,339,2.080862373,2.075158101,,,,,339,2.075158101,3.985774568,,,,,339,2.080862373,2.677947387,,,339,2.113049654,2.075158101,3.988486953,3.985774568,,,,339,2.178611635,3.928014707,,60.26666667,2.219973045,3.810629129
0.006602068,309.6355228,419,0.818359375,0.59375,0.3984375,,0.657509476,0.492817432,0.35606195,0.060248308,0.173749939,1.740387104,0.001048953,0.841796875,0.239772555,0.097894526,0.895822686,0.778310529,,,1.179463956,96,32,128.5,127.5,0.3784695,1.761534657,,,339,2.031537198,3.481537198,3.931989612,,0.17403871,1.740387104,1.113,0.117,,,,,339,2.00520844,2.031537198,,,,,339,2.031537198,3.931989612,,,,,339,2.00520844,2.372827327,,,339,1.959008758,2.031537198,4.10841845,3.931989612,,,,339,2.260791135,4.203307803,,60.26666667,1.888072452,3.976663315
0.012802359,302.4131588,439,0.818359375,0.609375,0.375,,0.655160904,0.468057543,0.367119879,0.050233327,0.180264391,1.720836043,0.001098903,0.833406409,0.252439177,0.088760904,0.903747506,0.767518347,,,1.17460649,96,32,128.5,127.5,0.429945295,1.739754559,,,339,2.126773186,3.576773186,4.038608934,,0.172083604,1.720836043,1.114,0.118,,,,,339,2.069989055,2.126773186,,,,,339,2.126773186,4.038608934,,,,,339,2.069989055,2.455389792,,,339,2.321841925,2.126773186,4.042214897,4.038608934,,,,339,2.389367468,3.997147522,,60.26666667,2.277418783,4.175676047
0.006391947,294.8709513,459,0.8046875,0.6328125,0.359375,,0.65931955,0.48454684,0.350388125,0.049971748,0.181707554,1.725933816,0.001148853,0.842962771,0.250319679,0.087152673,0.90629908,0.771038418,,,1.180435123,96,32,128,128,0.400533612,1.763369609,,,339,1.82770887,3.27770887,3.708238772,,0.172593382,1.725933816,1.115,0.119,,,,,339,1.851980325,1.82770887,,,,,339,1.82770887,3.708238772,,,,,339,1.851980325,2.192535243,,,339,1.802958664,1.82770887,3.553796638,3.708238772,,,,339,2.062448588,3.7788029,,60.26666667,1.74219939,3.649367102
0.008875185,288.3842006,479,0.828125,0.5859375,0.40625,,0.636860818,0.46003291,0.346462429,0.048111195,0.173725523,1.665192874,0.001198803,0.845952248,0.250848074,0.098181579,0.896008832,0.771291028,,,1.194981901,96,32,128,128,0.449033494,1.699884757,,,339,1.916547492,3.366547492,3.803586288,,0.166519287,1.665192874,1.116,0.12,,,,,339,1.911006209,1.916547492,,,,,339,1.916547492,3.803586288,,,,,339,1.911006209,1.859839814,,,339,2.090775306,1.916547492,3.774754545,3.803586288,,,,339,1.826244134,3.873143782,,60.26666667,2.102172145,3.935238633
0.007201764,279.7940831,499,0.84375,0.546875,0.4453125,,0.597319782,0.434104666,0.327586576,0.041043382,0.170316964,1.570371371,0.001248753,0.861507494,0.232564647,0.086823964,0.908445551,0.787432073,,,1.180896105,96,32,128,128,0.385440594,1.616065011,,,359,1.837601185,3.287601185,3.708287661,,0.157037137,1.570371371,1.117,0.121,,,,,359,1.84138805,1.837601185,,,,,359,1.837601185,3.708287661,,,,,359,1.84138805,1.647751673,,,359,1.756604303,1.837601185,3.518468906,3.708287661,,,,359,2.122915635,3.570663577,,63.82222222,1.950213299,3.656427969
0.010759878,272.3628562,519,0.83203125,0.5546875,0.421875,,0.62620163,0.43866159,0.318578646,0.044012433,0.165689424,1.593143722,0.001298703,0.860052615,0.2652528,0.074379564,0.920401324,0.764283726,,,1.199684979,96,32,128,128,0.411126434,1.59682858,,,359,2.038091231,3.488091231,3.937000368,,0.159314372,1.593143722,1.118,0.122,,,,,359,1.996985074,2.038091231,,,,,359,2.038091231,3.937000368,,,,,359,1.996985074,1.614890881,,,359,1.858491883,2.038091231,3.880318955,3.937000368,,,,359,2.280812522,4.147946524,,63.82222222,2.198989863,3.77907232
0.006577415,264.4944845,539,0.83984375,0.53125,0.46875,,0.57821545,0.418422833,0.311609954,0.034175904,0.166230418,1.508654559,0.001348653,0.864785953,0.245965309,0.079894482,0.915426975,0.778559505,,,1.190645744,96,32,128,128,0.405965778,1.563046454,,,359,1.977532979,3.427532979,3.863274859,,0.150865456,1.508654559,1.119,0.123,,,,,359,1.964296151,1.977532979,,,,,359,1.977532979,3.863274859,,,,,359,1.964296151,2.398543855,,,359,2.084292424,1.977532979,4.021339925,3.863274859,,,,359,2.018038546,4.012987156,,63.82222222,1.958206333,3.958243722
0.006078871,256.4795002,559,0.8515625,0.4765625,0.5078125,,0.591111839,0.386178061,0.325520739,0.033700798,0.153889775,1.490401212,0.001398603,0.860271843,0.235761754,0.067908223,0.926837232,0.784895504,,,1.16394182,96,32,128,128,0.399619592,1.502728601,,,359,1.962178927,3.412178927,3.846680519,,0.149040121,1.490401212,1.12,0.124,,,,,359,1.952011354,1.962178927,,,,,359,1.962178927,3.846680519,,,,,359,1.952011354,1.361914027,,,359,1.970734227,1.962178927,3.732047963,3.846680519,,,,359,2.027707822,3.883880236,,63.82222222,1.926528918,3.823748575
0.013091768,249.0222256,579,0.833984375,0.5078125,0.46875,,0.552465975,0.406063899,0.322414547,0.038829902,0.164030239,1.483804563,0.001448553,0.858936543,0.237473028,0.083911417,0.911002176,0.783408469,,,1.180320989,96,32,128.5,127.5,0.420737272,1.494806934,,,359,2.129178561,3.579178561,4.035639623,,0.148380456,1.483804563,1.121,0.125,,,,,359,2.053867385,2.129178561,,,,,359,2.129178561,4.035639623,,,,,359,2.053867385,1.572155729,,,359,2.186566155,2.129178561,3.86083348,4.035639623,,,,359,1.995757536,3.740077062,,63.82222222,2.251056024,3.869895661
0.008428904,240.7974468,599,0.8515625,0.484375,0.5,,0.607357204,0.392236471,0.307794601,0.039830677,0.157138042,1.504356995,0.001498503,0.867386798,0.228238952,0.081203769,0.914395344,0.791681647,,,1.176829519,96,32,128,128,0.399228543,1.49956817,,,359,1.850993603,3.300993603,3.728150522,,0.1504357,1.504356995,1.122,0.126,,,,,359,1.857834868,1.850993603,,,,,359,1.850993603,3.728150522,,,,,359,1.857834868,1.399931833,,,359,1.911152554,1.850993603,3.852357947,3.728150522,,,,359,2.137505261,3.547145087,,63.82222222,1.881018167,3.802962123
0.008762452,233.1867998,619,0.861328125,0.4609375,0.53125,,0.524199575,0.365556031,0.300571248,0.02785092,0.143747501,1.361925276,0.001548453,0.869459503,0.233853401,0.06876446,0.926707841,0.788044352,,,1.172077364,96,32,128.5,127.5,0.460381816,1.382533373,,,359,1.848201867,3.298201867,3.713073224,,0.136192528,1.361925276,1.123,0.127,,,,,359,1.881200735,1.848201867,,,,,359,1.848201867,3.713073224,,,,,359,1.881200735,1.294381655,,,359,2.019553535,1.848201867,3.706419128,3.713073224,,,,359,1.553253374,3.804574598,,63.82222222,1.997758722,3.888975654
0.009174391,225.2553593,639,0.8828125,0.3671875,0.625,,0.526526511,0.324630007,0.300349936,0.030278686,0.152583115,1.334368255,0.001598402,0.870186942,0.222400182,0.079765854,0.916031771,0.796446272,,,1.172352979,96,32,128,128,0.423882885,1.350692199,,,379,1.736622673,3.186622673,3.58720071,,0.133436826,1.334368255,1.124,0.128,,,,,379,1.741470259,1.736622673,,,,,379,1.736622673,3.58720071,,,,,379,1.741470259,2.336228614,,,379,1.6438881,1.736622673,3.639859966,3.58720071,,,,379,1.93217096,3.48304903,,67.37777778,1.782870452,3.519249054
0.007043084,217.2947491,659,0.865234375,0.421875,0.5703125,,0.53289786,0.343023121,0.298585877,0.026156138,0.146802709,1.347465704,0.001648353,0.873286033,0.240009385,0.063192695,0.93252095,0.784415366,,,1.176488113,96,32,129,127,0.435336302,1.348219225,,,379,1.942816887,3.392816887,3.822665568,,0.13474657,1.347465704,1.125,0.129,,,,,379,1.950921964,1.942816887,,,,,379,1.942816887,3.822665568,,,,,379,1.950921964,2.286223817,,,379,2.086347938,1.942816887,3.855039737,3.822665568,,,,379,1.711891551,3.953011438,,67.37777778,1.91617413,4.00406504
0.00638007,209.1800446,679,0.86328125,0.3984375,0.5859375,,0.499791354,0.339584067,0.297132894,0.017791055,0.129198886,1.283498257,0.001698303,0.872169962,0.223312505,0.074582005,0.92122329,0.796151457,,,1.170064472,96,32,128,128,0.390961514,1.298178364,,,379,1.884950671,3.334950671,3.753504281,,0.128349826,1.283498257,1.126,0.13,,,,,379,1.859530419,1.884950671,,,,,379,1.884950671,3.753504281,,,,,379,1.859530419,1.49946303,,,379,2.083518197,1.884950671,3.698015995,3.753504281,,,,379,1.728984681,3.956650125,,67.37777778,1.832341035,3.822693199
0.008408625,201.1589018,699,0.873046875,0.3515625,0.640625,,0.505873114,0.318097472,0.298811644,0.020878474,0.127721228,1.271381932,0.001748253,0.868771923,0.221505102,0.073554917,0.921943307,0.796835945,,,1.163831942,96,32,128.5,127.5,0.409786951,1.311809676,,,379,1.889165148,3.339165148,3.759377315,,0.127138193,1.271381932,1.127,0.131,,,,,379,1.874089908,1.889165148,,,,,379,1.889165148,3.759377315,,,,,379,1.874089908,1.553731708,,,379,1.844610517,1.889165148,3.626722483,3.759377315,,,,379,2.147276417,3.781292889,,67.37777778,1.696904837,3.670924917
0.006433374,193.1125457,719,0.873046875,0.34375,0.625,,0.48612386,0.318782568,0.286318004,0.01588073,0.131502524,1.238607686,0.001798203,0.878348214,0.218646109,0.072575976,0.923678484,0.800686198,,,1.169570299,96,32,129,127,0.401021526,1.268711814,,,379,1.980830565,3.430830565,3.861837646,,0.123860769,1.238607686,1.128,0.132,,,,,379,1.966070287,1.980830565,,,,,379,1.980830565,3.861837646,,,,,379,1.966070287,2.43265965,,,379,1.8492853,1.980830565,3.979895953,3.861837646,,,,379,2.109730271,3.683165543,,67.37777778,1.99053505,3.729550041
0.006616871,185.1029344,739,0.892578125,0.3046875,0.6875,,0.479358986,0.293580383,0.282826513,0.020534906,0.136407956,1.212708744,0.001848153,0.879902742,0.207847324,0.070964937,0.925368231,0.808919962,,,1.158715004,96,32,128.5,127.5,0.403596665,1.209896598,,,379,1.829115987,3.279115987,3.690392824,,0.121270874,1.212708744,1.129,0.133,,,,,379,1.787823662,1.829115987,,,,,379,1.829115987,3.690392824,,,,,379,1.787823662,2.291182061,,,379,1.739575067,1.829115987,3.68158745,3.690392824,,,,379,1.889688559,3.712682017,,67.37777778,1.965745451,3.770261437
0.009134751,177.2814969,759,0.888671875,0.3359375,0.6484375,,0.46343562,0.293375045,0.281165093,0.01772511,0.136856459,1.192557327,0.001898103,0.878746811,0.199943125,0.076826383,0.919601781,0.814642634,,,1.155516319,96,32,128,128,0.42594729,1.225249412,,,379,1.838341866,3.288341866,3.701082041,,0.119255733,1.192557327,1.13,0.134,,,,,379,1.835162558,1.838341866,,,,,379,1.838341866,3.701082041,,,,,379,1.835162558,2.254068086,,,379,1.982220192,1.838341866,3.656477931,3.701082041,,,,379,1.601438616,3.647686646,,67.37777778,1.914887039,3.755338827
0.006990322,169.004845,779,0.880859375,0.34375,0.65625,,0.464679256,0.30418025,0.275324002,0.019583574,0.134075865,1.197842946,0.001948053,0.880859375,0.23294593,0.061451788,0.934786098,0.790855791,,,1.175257092,96,32,128,128,0.39028588,1.214580175,,,399,1.747968124,3.197968124,3.601686243,,0.119784295,1.197842946,1.131,0.135,,,,,399,1.72033282,1.747968124,,,,,399,1.747968124,3.601686243,,,,,399,1.72033282,1.624461938,,,399,1.560869735,1.747968124,3.675878942,3.601686243,,,,399,1.68165002,3.865620161,,70.93333333,1.786749378,3.508405432
0.007673985,161.0108738,799,0.88671875,0.328125,0.671875,,0.476072222,0.28580384,0.27411443,0.017378713,0.134281628,1.187650832,0.001998003,0.880361129,0.211283524,0.061391019,0.934811915,0.806453938,,,1.153035672,96,32,128,128,0.425951341,1.225881851,,,399,1.891046993,3.341046993,3.764830279,,0.118765083,1.187650832,1.132,0.136,,,,,399,1.868279424,1.891046993,,,,,399,1.891046993,3.764830279,,,,,399,1.868279424,1.676998662,,,399,1.827671113,1.891046993,3.621364325,3.764830279,,,,399,2.126837238,4.01675897,,70.93333333,1.859365902,3.921746926
0.007121144,152.8518509,819,0.888671875,0.3125,0.671875,,0.460729241,0.279632151,0.275719047,0.015534741,0.124079626,1.155694806,0.002047952,0.880351164,0.225871818,0.065819002,0.930436401,0.795817099,,,1.172041985,96,32,128,128,0.395187747,1.179257109,,,399,1.850297943,3.300297943,3.71780705,,0.115569481,1.155694806,1.133,0.137,,,,,399,1.817987593,1.850297943,,,,,399,1.850297943,3.71780705,,,,,399,1.817987593,1.428598023,,,399,1.752801006,1.850297943,3.652429219,3.71780705,,,,399,2.017816437,3.54251007,,70.93333333,1.832511769,3.705059983
0.014075607,144.8169539,839,0.8984375,0.28125,0.7109375,,0.435585916,0.262384549,0.258063853,0.013851207,0.11730307,1.087188594,0.002097902,0.887914541,0.203412705,0.06117862,0.935539921,0.813609799,,,1.152505866,96,32,128,128,0.417149366,1.107701506,,,399,1.787088457,3.237088457,3.64157717,,0.108718859,1.087188594,1.134,0.138,,,,,399,1.806341775,1.787088457,,,,,399,1.787088457,3.64157717,,,,,399,1.806341775,1.945692638,,,399,1.756025484,1.787088457,3.512389813,3.64157717,,,,399,1.873329673,3.694328013,,70.93333333,1.91322887,3.68169889
0.007323033,136.6957102,859,0.900390625,0.28125,0.703125,,0.446970806,0.257426441,0.271152809,0.013008925,0.121396016,1.109954997,0.002147852,0.888372927,0.190783983,0.068694814,0.928223666,0.823210155,,,1.147851725,96,32,128,128,0.387933791,1.108336353,,,399,1.985233117,3.435233117,3.870985087,,0.1109955,1.109954997,1.135,0.139,,,,,399,1.950618967,1.985233117,,,,,399,1.985233117,3.870985087,,,,,399,1.950618967,1.518285536,,,399,1.913216996,1.985233117,3.841896524,3.870985087,,,,399,2.037956398,3.798848965,,70.93333333,1.804149509,3.882964335
0.008768516,128.6506094,879,0.90234375,0.234375,0.75,,0.394305855,0.25190495,0.266572803,0.01864339,0.1210154,1.052442398,0.002197803,0.886459662,0.198878167,0.068297489,0.928466114,0.816759205,,,1.153635318,96,32,128,128,0.39351418,1.079912969,,,399,1.861855082,3.311855082,3.727511613,,0.10524424,1.052442398,1.136,0.14,,,,,399,1.829932496,1.861855082,,,,,399,1.861855082,3.727511613,,,,,399,1.829932496,1.418394427,,,399,1.724394678,1.861855082,3.752421932,3.727511613,,,,399,2.043183646,3.909511277,,70.93333333,1.935489603,3.679832933
0.006892754,120.6436546,899,0.896484375,0.265625,0.7109375,,0.443514913,0.249392793,0.267943069,0.01221492,0.125073824,1.09813952,0.002247752,0.884725765,0.206881885,0.061651704,0.934855059,0.810479631,,,1.153259355,96,32,128,128,0.406071865,1.085471983,,,399,1.770765238,3.220765238,3.630824028,,0.109813952,1.09813952,1.137,0.141,,,,,399,1.777182661,1.770765238,,,,,399,1.770765238,3.630824028,,,,,399,1.777182661,2.345631593,,,399,1.717527891,1.770765238,3.579008019,3.630824028,,,,399,2.030053979,3.87732823,,70.93333333,1.860550524,3.756192268
0.006551528,112.5855499,919,0.90234375,0.265625,0.71875,,0.409995064,0.273504511,0.265731081,0.013948001,0.131563663,1.09474232,0.002297703,0.88797433,0.218457874,0.061620014,0.935109119,0.802556475,,,1.168052218,96,32,128.5,127.5,0.40062345,1.096126041,,,419,1.680743989,3.130743989,3.530260891,,0.109474232,1.09474232,1.138,0.142,,,,,419,1.669628235,1.680743989,,,,,419,1.680743989,3.530260891,,,,,419,1.669628235,1.970359532,,,419,1.667139344,1.680743989,3.492442738,3.530260891,,,,419,1.663790839,3.783633003,,74.48888889,1.664156845,3.623245778
0.00760491,104.5900223,939,0.916015625,0.2109375,0.7890625,,0.398428708,0.226573944,0.253578931,0.011269367,0.127025135,1.016876086,0.002347652,0.891890545,0.202833679,0.059885871,0.937079896,0.8147171,,,1.154610095,96,32,128.5,127.5,0.424581273,1.028425312,,,419,1.802141763,3.252141763,3.662877077,,0.101687609,1.016876086,1.139,0.143,,,,,419,1.788043603,1.802141763,,,,,419,1.802141763,3.662877077,,,,,419,1.788043603,1.270617314,,,419,1.886966703,1.802141763,3.795817148,3.662877077,,,,419,1.691817346,3.654619077,,74.48888889,1.869865277,3.853987267
0.006455571,96.48795708,959,0.908203125,0.203125,0.78125,,0.389013797,0.226181574,0.248945251,0.010142938,0.112569094,0.986852654,0.002397602,0.892448581,0.183452273,0.057322788,0.939645698,0.829489611,,,1.133223642,96,32,129,127,0.390825134,1.011003242,,,419,1.761534657,3.211534657,3.615834774,,0.098685265,0.986852654,1.14,0.144,,,,,419,1.740387104,1.761534657,,,,,419,1.761534657,3.615834774,,,,,419,1.740387104,1.952581695,,,419,1.643896376,1.761534657,3.761390823,3.615834774,,,,419,1.946095282,3.725154403,,74.48888889,1.614448578,3.730178056
0.008013424,88.46007489,979,0.916015625,0.1875,0.796875,,0.407241851,0.217632487,0.251521513,0.010348625,0.113670483,1.000414959,0.002447552,0.892358897,0.18187342,0.061824635,0.935206768,0.830694518,,,1.136056952,96,32,128,128,0.415041127,0.98014319,,,419,1.795509096,3.245509096,3.658167374,,0.100041496,1.000414959,1.141,0.145,,,,,419,1.792715482,1.795509096,,,,,419,1.795509096,3.658167374,,,,,419,1.792715482,1.285398385,,,419,1.81163311,1.795509096,3.552117763,3.658167374,,,,419,1.725226315,3.464229249,,74.48888889,1.818104071,3.797375825
0.006912539,80.4032328,999,0.912109375,0.2265625,0.7734375,,0.384207204,0.228598364,0.24286142,0.013025091,0.119978037,0.988670115,0.002497503,0.898736448,0.188846501,0.059104698,0.938293841,0.826361289,,,1.146687647,96,32,128,128,0.388269648,0.992660134,,,419,1.876248166,3.326248166,3.751442417,,0.098867012,0.988670115,1.142,0.146,,,,,419,1.930962756,1.876248166,,,,,419,1.876248166,3.751442417,,,,,419,1.930962756,2.306104527,,,419,1.766206528,1.876248166,3.940314229,3.751442417,,,,419,1.589343209,3.477159718,,74.48888889,1.772924367,3.659529294
